SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/22/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/23/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/24/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/25/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/26/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/27/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/28/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/29/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/30/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/1/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/2/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/3/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/4/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/5/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/6/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/7/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/8/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/9/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/10/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/11/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/12/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/13/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/14/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/15/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/16/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/17/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/18/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/19/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/20/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/21/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/22/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/23/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/24/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/25/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/26/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/27/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/28/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/29/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/30/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/31/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/1/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/2/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/3/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/4/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/5/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/6/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/7/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/8/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/9/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/10/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/11/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/12/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/13/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/14/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/15/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/16/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/17/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/18/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/19/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/20/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/21/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/22/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/23/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/24/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/25/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/26/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/27/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/28/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/29/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/30/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/1/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/2/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/3/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/4/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/5/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/6/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/7/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/8/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/9/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/10/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/11/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/12/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/13/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/14/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/15/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/16/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/17/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/18/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/19/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/20/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/21/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/22/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/23/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/24/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/25/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/26/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/27/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/28/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/29/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/30/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/31/2022,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/1/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,21,9.828
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/12/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,1,0.468
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/13/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/14/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/15/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/16/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/17/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/18/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/19/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/20/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/21/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/22/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/23/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/24/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/25/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/26/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,24,11.232
